# Required | A unique content ID for the item. Use the item's SKU if you can. Each content ID must appear only once in your catalog. To run dynamic ads this ID must exactly match the content ID for the same item in your Meta Pixel code. Character limit: 100,# Required | A specific and relevant title for the item. See title specifications: https://www.facebook.com/business/help/2104231189874655 Character limit: 200,# Required | A short and relevant description of the item. Include specific or unique product features like material or color. Use plain text and don't enter text in all capital letters. See description specifications: https://www.facebook.com/business/help/2302017289821154 Character limit: 9999,# Required | The current availability of the item. | Supported values: in stock; out of stock,# Required | The current condition of the item. | Supported values: new; used,# Required | The price of the item. Format the price as a number followed by the 3-letter currency code (ISO 4217 standards). Use a period (.) as the decimal point; don't use a comma.,# Required | The URL of the specific product page where people can buy the item.,# Required | The URL for the main image of your item. Images must be in a supported format (JPG/GIF/PNG) and at least 500 x 500 pixels.,# Required | The brand name of the item. Character limit: 100.,# Optional | The Google product category for the item. Learn more about product categories: https://www.facebook.com/business/help/526764014610932.,# Optional | The Facebook product category for the item. Learn more about product categories: https://www.facebook.com/business/help/526764014610932.,# Optional | The quantity of this item you have to sell on Facebook and Instagram with checkout. Must be 1 or higher or the item won't be buyable,# Optional | The discounted price of the item if it's on sale. Format the price as a number followed by the 3-letter currency code (ISO 4217 standards). Use a period (.) as the decimal point; don't use a comma. A sale price is required if you want to use an overlay for discounted prices.,# Optional | The time range for your sale period. Includes the date and time/time zone when your sale starts and ends. If this field is blank any items with a sale_price remain on sale until you remove the sale price. Use this format: YYYY-MM-DDT23:59+00:00/YYYY-MM-DDT23:59+00:00. Enter the start date as YYYY-MM-DD. Enter a 'T'. Enter the start time in 24-hour format (00:00 to 23:59) followed by the UTC time zone (-12:00 to +14:00). Enter '/' and then repeat the same format for your end date and time. The example row below uses PST time zone (-08:00).,# Optional | Use this field to create variants of the same item. Enter the same group ID for all variants within a group. Learn more about variants: https://www.facebook.com/business/help/2256580051262113 Character limit: 100.,# Optional | The gender of a person that the item is targeted towards. | Supported values: female; male; unisex,# Optional | The color of the item. Use one or more words to describe the color. Don't use a hex code. Character limit: 200.,# Optional | The size of the item written as a word or abbreviation or number. For example: small; XL; 12. Character limit: 200.,# Optional | The age group that the item is targeted towards. | Supported values: adult; all ages; infant; kids; newborn; teen; toddler,# Optional | The material the item is made from; such as cotton; denim or leather. Character limit: 200.,# Optional | The pattern or graphic print on the item. Character limit: 100.,"# Optional | Shipping details for the item. Format as Country:Region:Service:Price. Include the 3-letter ISO 4217 currency code in the price. Enter the price as 0.0 to use the free shipping overlay in your ads. Use a semi-colon ';' or a comma "";"" to separate multiple shipping details for different regions or countries. Only people in the specified region or country will see shipping details for that region or country. You can leave out the region (keep the double '::') if your shipping details are the same for an entire country.",# Optional | The shipping weight of the item. Include the unit of measurement (lb/oz/g/kg).,"# Optional | Legal disclaimer text for product offers. This text provides important legal or regulatory information that must be displayed with the product offer. For example: ""Valid while supplies last. Terms and conditions apply.""","# Optional | URL linking to the full disclaimer text. This provides a link to a page containing the complete disclaimer information for the product offer. For example: ""https://example.com/terms-and-conditions""",# Optional | The URL for a video of your product. Link should be a videos file on a file hosting website; not a video player. Videos must be in a supported format (.3g2; .3gp; .3gpp; .asf; .avi; .dat; .divx; .dv; .f4v; .flv; .gif; .m2ts; .m4v; .mkv; .mod; .mov; .mp4; .mpe; .mpeg; .mpeg4; .mpg; .mts; .nsv; .ogm; .ogv; .qt; .tod; .ts; .vob or .wmv).,# Optional | The item’s Global Trade Item Number (GTIN). Recommended to help classify the item. May appear on the barcode; packaging or book cover. Only provide GTIN if you’re sure it’s correct. GTIN types include UPC (12 digits); EAN (13 digits); JAN (8 or 13 digits); ISBN (13 digits) or ITF-14 (14 digits),# Optional | Add labels to products to help filter them into product sets. Max characters: 110 per label; 5000 labels per product,# Optional | Describe the fashion style of this item.
id,title,description,availability,condition,price,link,image_link,brand,google_product_category,fb_product_category,quantity_to_sell_on_facebook,sale_price,sale_price_effective_date,item_group_id,gender,color,size,age_group,material,pattern,shipping,shipping_weight,offer_disclaimer,offer_disclaimer_url,video[0].tag[0],gtin,product_tags[1],style[0]
2211,"Discover the enchanting allure of this 0.7 carat round natural fancy pink diamond, featuring SI2 clarity and certified by GIA. Meticulously cut to 5.86X5.80X3.36 mm with very good symmetry, this rare gemstone radiates romantic warmth. Enjoy complimentary worldwide shipping with your bespoke acquisition.",0.70ct Fancy Pink Round Diamond GIA,in stock,new,2250600.89 THB,https://colourdiam.com/diamonddetails/Menu/2211,https://www.colourdiam.com/Product/Diamond/2211/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6144,"Discover the exceptional 0.7-carat D colour radiant natural diamond, graded SI1 with GIA certification #6223000000. This magnificent 5.80x4.75x2.95 mm gemstone features flawless EX polish and symmetry. Enjoy complimentary insured worldwide shipping.",0.69ct Fancy Vivid Orange Yellow Marquise Diamond,in stock,new,51869.9 THB,https://colourdiam.com/diamonddetails/Menu/6144,https://www.colourdiam.com/Product/Diamond/6144/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7118,"Immerse yourself in the warm embrace of this 0.7-carat cushion natural diamond from ColourDiam. Boasting a striking Fancy Vivid Orange Yellow hue and SI2 clarity, this GIA-certified treasure radiates captivating brilliance. Enjoy the ultimate luxury of complimentary worldwide shipping on this exquisite piece.",0.66ct Fancy Purplish Pink Round Diamond GIA,in stock,new,145627.12 THB,https://colourdiam.com/diamonddetails/Menu/7118,https://www.colourdiam.com/Product/Diamond/7118/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9507,"Discover the enchanting blush of this 0.7 carat pear natural diamond from ColourDiam. Certified by GIA and boasting an I1 clarity with very good polish and symmetry, this 7.60 x 4.91 x 3.14 mm gem is a rare treasure. Enjoy complimentary worldwide shipping with every order.",0.65ct Light Pink Cushion VS2 GIA Natural Diamond,in stock,new,46335.9 THB,https://colourdiam.com/diamonddetails/Menu/9507,https://www.colourdiam.com/Product/Diamond/9507/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
2950,"Discover the exceptional brilliance of this 0.7 carat round natural diamond, certified E color and SI1 clarity by GIA. Featuring an exquisite 5.80x5.76x3.50 mm profile with excellent polish and symmetry, this magnificent gemstone radiates timeless luxury. Enjoy complimentary insured worldwide shipping with every order from ColourDiam.",0.65ct Fancy Light Pink SI2 Cushion GIA Diamond,in stock,new,105910.63 THB,https://colourdiam.com/diamonddetails/Menu/2950,https://www.colourdiam.com/Product/Diamond/2950/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7684,"Immerse yourself in the extraordinary glow of this 0.69 carat marquise natural diamond, featuring a breathtaking Fancy Vivid Orange Yellow hue. Graced with GIA certification and accompanied by free worldwide shipping, this 9.40 x 4.25 x 2.68 mm masterpiece radiates an unforgettable, fiery radiance.",0.63ct Fancy Brownish Purplish Pink Radiant Diamond,in stock,new,104397.62 THB,https://colourdiam.com/diamonddetails/Menu/7684,https://www.colourdiam.com/Product/Diamond/7684/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
1545,"Discover the exceptional beauty of this 0.66 carat Fancy Purplish Pink round natural diamond. Certified by GIA with a distinct I2 clarity and very good polish, this rare gemstone radiates enchanting allure. Enjoy complimentary secure worldwide shipping with your acquisition.",0.63ct G VS1 GIA Round Natural Diamond,in stock,new,748939.46 THB,https://colourdiam.com/diamonddetails/Menu/1545,https://www.colourdiam.com/Product/Diamond/1545/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6056,"Discover the enchanting allure of this GIA-certified 0.65-carat light pink cushion natural diamond, featuring VS2 clarity and mesmerizing scintillation. Exquisitely romantic and rare, this exceptional gemstone is presented with complimentary worldwide shipping from ColourDiam.",0.61ct Fancy Intense Blue Marquise VS1 GIA Diamond,in stock,new,216360.29 THB,https://colourdiam.com/diamonddetails/Menu/6056,https://www.colourdiam.com/Product/Diamond/6056/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
5232,"Discover the enchanting allure of this 0.65 carat cushion fancy light pink natural diamond, certified by GIA for uncompromising rarity and brilliance. With an SI2 clarity and elegant 4.94X4.72X3.13 mm dimensions, this exquisite gem exudes romantic sophistication. Enjoy complimentary insured worldwide shipping on this mesmerizing investment piece.",0.61ct Fancy Intense Purplish Pink Oval Diamond GIA,in stock,new,356502.75 THB,https://colourdiam.com/diamonddetails/Menu/5232,https://www.colourdiam.com/Product/Diamond/5232/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6647,"Discover the exceptional brilliance of this GIA-certified 0.63-carat round natural diamond, boasting a pristine G color and VS1 clarity. Expertly cut with excellent polish and symmetry, this rare gemstone is delivered with complimentary worldwide insured shipping.",0.61ct Fancy Pinkish Brown Cushion Diamond GIA,in stock,new,71489.68 THB,https://colourdiam.com/diamonddetails/Menu/6647,https://www.colourdiam.com/Product/Diamond/6647/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
1931,"Discover the enchanting allure of this 0.63 carat radiant natural diamond from ColourDiam. Featuring a rare Fancy Brownish Purplish Pink hue and GIA certification, this exquisite gemstone blends warmth with undeniable romance. Enjoy secure worldwide shipping with every order.",0.60ct U-V SI2 Cushion GIA Natural Diamond,in stock,new,214469.03 THB,https://colourdiam.com/diamonddetails/Menu/1931,https://www.colourdiam.com/Product/Diamond/1931/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4915,"Acquire a breathtaking 0.61 carat marquise natural fancy intense blue diamond with VS1 clarity, certified by GIA. This rare gem features captivating elongated dimensions of 9.97x4.36x2.08 mm and no fluorescence. Enjoy complimentary insured worldwide shipping with your purchase.",0.60ct Very Light Green Yellow Heart GIA Diamond,in stock,new,5127414.16 THB,https://colourdiam.com/diamonddetails/Menu/4915,https://www.colourdiam.com/Product/Diamond/4915/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
2372,"Acquire a breathtaking 0.61 carat oval natural diamond featuring a rare Fancy Intense Purplish Pink hue. Certified by GIA and offered with complimentary worldwide shipping, this magnificent gem is a true collector's masterpiece.",0.60ct Fancy Intense Yellow Pear GIA Diamond,in stock,new,1269036.3 THB,https://colourdiam.com/diamonddetails/Menu/2372,https://www.colourdiam.com/Product/Diamond/2372/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6346,"Discover the enchanting warmth of this 0.61 carat cushion natural diamond from ColourDiam. Certified by GIA with an SI1 clarity and captivating fancy pinkish brown hue, it measures 5.39 x 4.15 x 3.04 mm. Enjoy complimentary worldwide shipping on this exquisite piece of fine jewellery.",0.59ct Faint Pink SI1 Round GIA Diamond,in stock,new,46146.77 THB,https://colourdiam.com/diamonddetails/Menu/6346,https://www.colourdiam.com/Product/Diamond/6346/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6958,"Discover the romance of our 0.6 Carat Very Light Green Yellow Heart GIA Certified Natural Diamond (SKU 6958). Featuring SI1 clarity and Very Good polish and symmetry, this exquisite gemstone radiates a tender, ethereal charm. Enjoy secure free worldwide shipping with every order.",0.58ct E IF GIA Radiant Natural Diamond,in stock,new,63546.38 THB,https://colourdiam.com/diamonddetails/Menu/6958,https://www.colourdiam.com/Product/Diamond/6958/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6087,"Discover the vibrant allure of this 0.6 Carat pear natural diamond, certified by GIA with a striking Fancy Intense Yellow hue. Featuring unique SI2 clarity and balanced pear proportions of 6.76 X 4.50 X 2.85 mm, it radiates rare warmth. Enjoy complimentary worldwide shipping with your investment in this singular gemstone.",0.58 Carat Light Pink Heart GIA Natural Diamond - Heart,in stock,new,25214.29 THB,https://colourdiam.com/diamonddetails/Menu/6087,https://www.colourdiam.com/Product/Diamond/6087/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6078,"Discover the exceptional warmth of this 0.6-carat cushion natural diamond from ColourDiam. Certified by GIA, this SI2 clarity diamond features dimensions of 5.03 X 4.41 X 3.07 mm with very good polish and symmetry. Enjoy complimentary worldwide shipping on this exquisite piece.",0.58 Carat Light Pink Heart GIA Natural Diamond,in stock,new,22695.14 THB,https://colourdiam.com/diamonddetails/Menu/6078,https://www.colourdiam.com/Product/Diamond/6078/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9129,"Discover the enchanting allure of this 0.59 carat round natural diamond, featuring a delicate Faint Pink hue and SI1 clarity. Certified by GIA and boasting excellent polish and symmetry, this rare gemstone is offered with complimentary worldwide shipping.",0.57ct Fancy Purple Pink Radiant GIA Diamond,in stock,new,40170.39 THB,https://colourdiam.com/diamonddetails/Menu/9129,https://www.colourdiam.com/Product/Diamond/9129/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
1755,"Discover the romance of this 0.58 Carat GIA-certified light pink heart natural diamond, featuring zero fluorescence and measuring 5.12 x 5.66 x 3.10 mm. This exceptionally rare romantic cut offers a delicate blush hue, perfect for bespoke high-jewelry creations. Enjoy complimentary insured worldwide shipping with your investment.",0.56ct G VVS2 GIA Natural Diamond,in stock,new,175509.04 THB,https://colourdiam.com/diamonddetails/Menu/1755,https://www.colourdiam.com/Product/Diamond/1755/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
648,"Discover the romance of a GIA-certified 0.58-carat light pink heart natural diamond from ColourDiam. Featuring a unique heart silhouette and I1 clarity, this rare gemstone is complemented by complimentary worldwide shipping.",0.56ct Light Pink Cushion SI2 GIA Natural Diamond,in stock,new,109693.15 THB,https://colourdiam.com/diamonddetails/Menu/648,https://www.colourdiam.com/Product/Diamond/648/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6268,"Discover the exceptional 0.58-carat E color IF clarity radiant cut natural diamond from ColourDiam. Certified by GIA with no fluorescence and excellent polish, this exquisite 0.58-carat masterpiece is offered with free worldwide shipping.",0.56ct Fancy Yellowish Green Radiant SI1 GIA Diamond,in stock,new,33939.09 THB,https://colourdiam.com/diamonddetails/Menu/6268,https://www.colourdiam.com/Product/Diamond/6268/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
1584,"Discover the enchanting allure of this 0.57-carat radiant natural diamond from ColourDiam, featuring a mesmerizing fancy purple pink hue and GIA certification. This exquisite gemstone showcases a unique cut and brilliant depth, perfectly suited for a bespoke fine jewelry masterpiece. Enjoy complimentary secure worldwide shipping with every order.",0.56ct Fancy Light Yellowish Green Radiant Diamond GIA,in stock,new,334185.86 THB,https://colourdiam.com/diamonddetails/Menu/1584,https://www.colourdiam.com/Product/Diamond/1584/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7126,"Behold the ethereal beauty of a 0.56 carat light pink cushion natural diamond, certified by GIA for uncompromising rarity. This SI2 clarity gem exhibits a gentle fluorescence and measures 4.48x4.48x3.1 mm, offering timeless romance. Enjoy complimentary worldwide shipping with every ColourDiam acquisition.",0.56ct Faint Pinkish Brown Pear VS2 GIA Diamond,in stock,new,105910.63 THB,https://colourdiam.com/diamonddetails/Menu/7126,https://www.colourdiam.com/Product/Diamond/7126/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7208,"Discover the enchanting allure of this GIA-certified 0.56 carat pear natural diamond, featuring a rare faint pinkish brown hue and VS2 clarity. Beautifully proportioned with very good polish and symmetry, this rare gemstone promises timeless elegance. Enjoy complimentary insured worldwide shipping with your acquisition.",0.55ct Fancy Pink Radiant Diamond GIA,in stock,new,53061.23 THB,https://colourdiam.com/diamonddetails/Menu/7208,https://www.colourdiam.com/Product/Diamond/7208/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4969,"Discover the enchanting allure of this 0.56 carat radiant natural diamond, boasting a rare fancy yellowish green hue and SI1 clarity. Certified by GIA and accompanied by free worldwide shipping, this 5.30 x 3.97 x 2.82 mm masterpiece offers a truly distinctive aesthetic for the discerning connoisseur.",0.55ct Very Light Brown Cushion I1 GIA Diamond,in stock,new,16945.7 THB,https://colourdiam.com/diamonddetails/Menu/4969,https://www.colourdiam.com/Product/Diamond/4969/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4971,"Discover the enchanting allure of this 0.56 carat radiant natural diamond from ColourDiam. Certified by GIA, this rare Fancy Light Yellowish Green gem features SI1 clarity and exceptional brilliance. Enjoy complimentary insured worldwide shipping on this exquisite piece.",0.55ct Fancy Light Gray Blue GIA Diamond,in stock,new,16945.7 THB,https://colourdiam.com/diamonddetails/Menu/4971,https://www.colourdiam.com/Product/Diamond/4971/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6331,"Discover the exceptional beauty of this 0.56 carat G VVS2 natural diamond from ColourDiam. Certified by GIA and boasting an exquisite cut, this unique gemstone delivers unmatched brilliance. Enjoy complimentary insured worldwide shipping on your order.",0.55ct Fancy Vivid Orangy Yellow Emerald Diamond GIA,in stock,new,76255.65 THB,https://colourdiam.com/diamonddetails/Menu/6331,https://www.colourdiam.com/Product/Diamond/6331/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
719,"Immerse yourself in the extraordinary glow of a 0.55 ct Emerald cut Fancy Vivid Orangy Yellow natural diamond, graded SI1 by GIA. This rare treasure features dimensions of 4.87X4.30X3.31 mm and zero fluorescence. Enjoy the pinnacle of fine jewelry shopping with our complimentary worldwide shipping.",0.54ct Fancy Light Grayish Yellowish Green Radiant Diamond,in stock,new,124823.24 THB,https://colourdiam.com/diamonddetails/Menu/719,https://www.colourdiam.com/Product/Diamond/719/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6086,"Discover the understated warmth of this 0.55-carat very light brown cushion diamond, certified by GIA. Featuring an I1 clarity and measuring 4.70 x 4.54 x 2.93 mm, this unique stone is a masterclass in subtle sophistication. Elevate your bespoke jewelry creation with free worldwide shipping included.",0.53ct Fancy Intense Yellow Oval Diamond GIA,in stock,new,20803.87 THB,https://colourdiam.com/diamonddetails/Menu/6086,https://www.colourdiam.com/Product/Diamond/6086/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
1801,"Discover the mesmerizing depths of this 0.55 Carat Fancy Light Gray Blue diamond from ColourDiam. Cut into a distinctive cut-cornered square shape, this GIA-certified treasure features a unique slate-blue allure complemented by I1 clarity. Enjoy complimentary worldwide shipping on this rare natural masterpiece.",0.53 Carat Very Light Pink SI1 Diamond,in stock,new,416077.48 THB,https://colourdiam.com/diamonddetails/Menu/1801,https://www.colourdiam.com/Product/Diamond/1801/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7314,"Immerse yourself in the delicate allure of this 0.55-carat radiant fancy pink natural diamond, certified by GIA for uncompromising rarity. Its 5.05 x 4.07 x 2.94 mm dimensions capture a romantic blush hue, perfectly complemented by a radiant cut. Experience enduring sophistication with our complimentary secure worldwide shipping on every order.",0.53ct Fancy Light Orangy Pink Radiant GIA Diamond,in stock,new,260048.42 THB,https://colourdiam.com/diamonddetails/Menu/7314,https://www.colourdiam.com/Product/Diamond/7314/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
445,"Discover the exceptional rarity of this 0.54 carat Fancy Light Grayish Yellowish Green radiant diamond, certified by GIA. Featuring a sophisticated VVS2 clarity and elegant measurements of 4.94X4.88X2.82, this natural diamond embodies understated elegance. Enjoy complimentary insured worldwide shipping with your acquisition.",0.53 Carat Light Pink GIA Natural Diamond,in stock,new,40851.24 THB,https://colourdiam.com/diamonddetails/Menu/445,https://www.colourdiam.com/Product/Diamond/445/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
652,"Discover the enchanting allure of this 0.53 carat light pink cut cornered square natural diamond, certified by GIA. Featuring SI2 clarity and graceful measurements of 4.69 x 4.68 x 2.86 mm, this rare gemstone is a true masterpiece of nature. Enjoy complimentary worldwide shipping with every order from ColourDiam.",0.53ct E IF Radiant GIA Natural Diamond,in stock,new,120284.22 THB,https://colourdiam.com/diamonddetails/Menu/652,https://www.colourdiam.com/Product/Diamond/652/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6271,"Discover the exceptional brilliance of this 0.53-carat E color Radiant cut natural diamond, featuring flawless IF clarity. Certified by GIA and complete with free worldwide shipping, this 5.10 x 4.08 x 2.90 mm masterpiece embodies rare elegance.",0.52ct Fancy Deep Brownish Yellow Heart GIA Diamond,in stock,new,31434.41 THB,https://colourdiam.com/diamonddetails/Menu/6271,https://www.colourdiam.com/Product/Diamond/6271/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4204,"Immerse yourself in the breathtaking brilliance of this 0.53 carat oval natural diamond from ColourDiam. Certified by GIA, it showcases a captivating Fancy Intense Yellow hue and SI2 clarity, beautifully complemented by excellent polish. Enjoy free worldwide shipping on this exquisite masterpiece.",0.52ct Very Light Pinkish Brown Pear VS2 GIA Diamond,in stock,new,25059.38 THB,https://colourdiam.com/diamonddetails/Menu/4204,https://www.colourdiam.com/Product/Diamond/4204/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
2054,"Discover the enchanting subtlety of this 0.53 carat Very Light Pink SI1 diamond, featuring an exquisite non-standard shape measuring 4.99x5.03x3.37 mm. Certified by CGL with no fluorescence, this rare treasure radiates an ethereal, delicate blush tone. Enjoy complimentary worldwide shipping with your acquisition.",0.52ct Light Blue Pear SI2 GIA Natural Diamond,in stock,new,100236.85 THB,https://colourdiam.com/diamonddetails/Menu/2054,https://www.colourdiam.com/Product/Diamond/2054/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,CGL,Fine Jewelry
5237,"Discover the enchanting allure of this 0.53-carat Radiant natural diamond, featuring a rare Fancy Light Orangy Pink hue and SI2 clarity. Certified by GIA and masterfully cut to 5.10 x 3.77 x 2.79 mm, this exquisite gemstone radiates warmth and sophistication. Enjoy complimentary worldwide shipping with every order.",0.52ct Light Pinkish Brown Pear SI1 Natural Diamond,in stock,new,222746.17 THB,https://colourdiam.com/diamonddetails/Menu/5237,https://www.colourdiam.com/Product/Diamond/5237/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
3347,"Discover the 0.52 carat Fancy Deep Brownish Yellow heart diamond, certified by GIA. Featuring an I2 clarity and excellent polish, this rare 0.52 carat gemstone offers warmth and brilliance. Enjoy free worldwide shipping on this exquisite 0.52 carat natural diamond masterpiece.",0.52ct Faint Pink SI2 Round GIA Natural Diamond,in stock,new,9834.56 THB,https://colourdiam.com/diamonddetails/Menu/3347,https://www.colourdiam.com/Product/Diamond/3347/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4712,"Discover the serene beauty of a 0.52 carat light blue pear natural diamond from ColourDiam. Certified by GIA with SI2 clarity, this ethereal gemstone features exquisite proportions measuring 6.81x4.11x2.54 mm and a harmonious pear cut. Enjoy complimentary insured worldwide shipping with your investment.",0.52ct Fancy Brownish Orangy Pink Radiant Diamond VS2,in stock,new,88511.03 THB,https://colourdiam.com/diamonddetails/Menu/4712,https://www.colourdiam.com/Product/Diamond/4712/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7207,"Discover the enchanting warmth of this 0.52 carat pear natural diamond from ColourDiam. Featuring a unique very light pinkish brown hue and VS2 clarity, this GIA-certified treasure offers timeless elegance. Enjoy complimentary worldwide shipping with every order.",0.52ct Faint Gray SI1 Round GIA Natural Diamond,in stock,new,50156.25 THB,https://colourdiam.com/diamonddetails/Menu/7207,https://www.colourdiam.com/Product/Diamond/7207/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
2965,"Discover the subtle warmth of this 0.52 carat pear-shaped natural diamond, featuring a delicate light pinkish brown hue and SI1 clarity. Measuring 5.63 by 4.21 by 4.21 by 2.87 mm, this CGL-certified gemstone exhibits exceptional brilliance and a sophisticated silhouette. Enjoy complimentary worldwide shipping with every order from ColourDiam.",0.52 Carat Pear Light Pinkish Brown SI1 Diamond,in stock,new,0 THB,https://colourdiam.com/diamonddetails/Menu/2965,https://www.colourdiam.com/Product/Diamond/2965/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,CGL,Fine Jewelry
6343,"Discover the subtle charm of this 0.52 carat faint pink round natural diamond, certified by GIA with excellent polish and symmetry. Measuring 5.22 x 5.23 x 3.14 mm with SI2 clarity, this delicate gemstone offers understated elegance for bespoke fine jewellery. Enjoy complimentary insured worldwide shipping with your purchase from ColourDiam.",0.52 Carat Faint Pink Round GIA Diamond,in stock,new,48189.34 THB,https://colourdiam.com/diamonddetails/Menu/6343,https://www.colourdiam.com/Product/Diamond/6343/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4544,"Discover the enchanting allure of this 0.52 carat radiant natural diamond from ColourDiam, featuring a rare fancy brownish orangy pink hue and VS2 clarity. Certified by GIA with excellent polish, this exquisite gemstone promises timeless sophistication. Enjoy complimentary insured worldwide shipping on your order.",0.51ct Fancy Vivid Yellow Orange Cushion GIA Diamond,in stock,new,174818.98 THB,https://colourdiam.com/diamonddetails/Menu/4544,https://www.colourdiam.com/Product/Diamond/4544/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
