id,title,description,link,image_link,price,availability,item_group_id,product_type,google_product_category,additional_image_link,sale_price,average_review_rating,number_of_ratings,number_of_reviews,description_html,video_link,brand,GTIN,mpn,color,gender,age_group,material,pattern,size,size_type,size_system,alt_text,variant_names,variant_values,adult,tax,shipping,shipping_weight,shipping_width,shipping_height,free_shipping_label,free_shipping_limit,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4,ad_link,condition
4610,0.32ct Fancy Pink Oval Diamond GIA,Dazzle in sunshine with 0.32 Ct Fancy Pink Diamond in Luxury Setting. GIA certified. Pin for later!,https://colourdiam.com/diamonddetails/Menu/4610,https://www.colourdiam.com/Product/Diamond/4610/still.jpg,68310.00 USD,in stock,,,Apparel & Accessories > Jewelry,,,,,,,,Colour Diam,,4610,Fancy Pink,unisex,adult,,,,,,"* **Image 1:** Macro shot of 0.32-carat Fancy Pink Oval-cut diamond against a neutral background.
* **Image 2:** Side view highlighting the cut and faceting of this I1 clarity diamond.
* **Image 3:** Loose diamond held by precision tweezers, showcasing color and brilliance.",,,false,,,,,,true,0 USD,,Fancy Pink,Bespoke Ready,Luxury ($10K - $50K),Private Collection,,new
7106,0.31ct Fancy Pink Heart SI2 CGL Diamond,0.31 carats of Fancy Pink perfection. This diamond in Luxury Setting is a must-have for any luxury collection. Save to your dream jewelry board.,https://colourdiam.com/diamonddetails/Menu/7106,https://www.colourdiam.com/Product/Diamond/7106/still.jpg,1366.20 USD,in stock,,,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Diamond/7106/bA41.jpg,https://colourdiam.com/Product/Diamond/7106/bA42.jpg,https://colourdiam.com/Product/Diamond/7106/bA43.jpg,https://colourdiam.com/Product/Diamond/7106/bA44.jpg,https://colourdiam.com/Product/Diamond/7106/colour-diam-7106-fancy-intense-yellow-orange-cushion-i1-0-33ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/7106/colour-diam-7106-fancy-intense-yellow-orange-cushion-i1-0-33ct-gia-02.jpg,https://colourdiam.com/Product/Diamond/7106/colour-diam-7106-fancy-intense-yellow-orange-cushion-i1-0-33ct-gia-03.jpg,https://colourdiam.com/Product/Diamond/7106/colour-diam-7106-fancy-intense-yellow-orange-cushion-i1-0-33ct-gia-04.jpg,https://colourdiam.com/Product/Diamond/7106/colour-diam-7106-fancy-intense-yellow-orange-cushion-i1-0-33ct-gia-05.jpg,https://colourdiam.com/Product/Diamond/7106/still.jpg",,,,,,,Colour Diam,,7106,Fancy Pink,unisex,adult,,,,,,"* **Image 1:** Detailed close-up of 0.31 Ct Fancy Pink Heart diamond surface and facet precision.
* **Image 2:** Diamond positioned under natural light to demonstrate fire and scintillation.
* **Image 3:** Professional grading perspective showing the diamond's proportions and symmetry.",,,false,,,,,,true,0 USD,,Fancy Pink,Bespoke Ready,Premium ($5K - $10K),Private Collection,,new
7102,0.31ct Light Pinkish Brown Pear Diamond GIA SI2,0.31 carats of Light Pinkish Brown perfection. This diamond in Luxury Setting is a must-have for any luxury collection. Save to your dream jewelry board.,https://colourdiam.com/diamonddetails/Menu/7102,https://www.colourdiam.com/Product/Diamond/7102/still.jpg,1100.55 USD,in stock,,,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Diamond/7102/bA10.jpg,https://colourdiam.com/Product/Diamond/7102/bA11.jpg,https://colourdiam.com/Product/Diamond/7102/bA12.jpg,https://colourdiam.com/Product/Diamond/7102/bA9.jpg,https://colourdiam.com/Product/Diamond/7102/colour-diam-7102-fancy-dark-gray-yellowish-green-cushion-si2-0-33ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/7102/colour-diam-7102-fancy-dark-gray-yellowish-green-cushion-si2-0-33ct-gia-02.jpg,https://colourdiam.com/Product/Diamond/7102/colour-diam-7102-fancy-dark-gray-yellowish-green-cushion-si2-0-33ct-gia-03.jpg,https://colourdiam.com/Product/Diamond/7102/colour-diam-7102-fancy-dark-gray-yellowish-green-cushion-si2-0-33ct-gia-04.jpg,https://colourdiam.com/Product/Diamond/7102/colour-diam-7102-fancy-dark-gray-yellowish-green-cushion-si2-0-33ct-gia-05.jpg,https://colourdiam.com/Product/Diamond/7102/still.jpg",,,,,,,Colour Diam,,7102,Fancy Pink,unisex,adult,,,,,,"* **Image 1:** Macro shot of 0.31-carat Light Pinkish Brown Pear-cut diamond against a neutral background.
* **Image 2:** Side view highlighting the cut and faceting of this SI2 clarity diamond.
* **Image 3:** Loose diamond held by precision tweezers, showcasing color and brilliance.",,,false,,,,,,true,0 USD,,Fancy Pink,Bespoke Ready,Accessible Luxury (Under $5K),Private Collection,,new
6273,0.31ct Very Light Pink Pear GIA Diamond,0.31 carats of Very Light Pink perfection. This diamond in Luxury Setting is a must-have for any luxury collection. Save to your dream jewelry board.,https://colourdiam.com/diamonddetails/Menu/6273,https://www.colourdiam.com/Product/Diamond/6273/still.jpg,1472.00 USD,in stock,,,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Diamond/6273/bA27.jpg,https://colourdiam.com/Product/Diamond/6273/bA28.jpg,https://colourdiam.com/Product/Diamond/6273/bA29.jpg,https://colourdiam.com/Product/Diamond/6273/bA30.jpg,https://colourdiam.com/Product/Diamond/6273/still.jpg",,,,,,,Colour Diam,,6273,Fancy Pink,unisex,adult,,,,,,"* **Image 1:** Macro shot of 0.31-carat Very Light Pink Pear-cut diamond against a neutral background.
* **Image 2:** Side view highlighting the cut and faceting of this I1 clarity diamond.
* **Image 3:** Loose diamond held by precision tweezers, showcasing color and brilliance.",,,false,,,,,,true,0 USD,,Fancy Pink,Classic Solitaire,Accessible Luxury (Under $5K),Investment Grade Diamonds,,new
6696,0.31ct Heart Faint Pinkish Brown VS1 GIA Diamond,Dazzle in sunshine with 0.31 Ct Faint Pinkish Brown Diamond in Luxury Setting. GIA certified. Pin for later!,https://colourdiam.com/diamonddetails/Menu/6696,https://www.colourdiam.com/Product/Diamond/6696/still.jpg,2044.24 USD,in stock,,,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Diamond/6696/bA10.jpg,https://colourdiam.com/Product/Diamond/6696/bA11.jpg,https://colourdiam.com/Product/Diamond/6696/bA12.jpg,https://colourdiam.com/Product/Diamond/6696/bA9.jpg,https://colourdiam.com/Product/Diamond/6696/colour-diam-6696-fancy-vivid-yellow-orange-cushion-si2-0-32ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/6696/colour-diam-6696-fancy-vivid-yellow-orange-cushion-si2-0-32ct-gia-02.jpg,https://colourdiam.com/Product/Diamond/6696/colour-diam-6696-fancy-vivid-yellow-orange-cushion-si2-0-32ct-gia-03.jpg,https://colourdiam.com/Product/Diamond/6696/colour-diam-6696-fancy-vivid-yellow-orange-cushion-si2-0-32ct-gia-04.jpg,https://colourdiam.com/Product/Diamond/6696/colour-diam-6696-fancy-vivid-yellow-orange-cushion-si2-0-32ct-gia-05.jpg,https://colourdiam.com/Product/Diamond/6696/still.jpg",,,,,,,Colour Diam,,6696,Fancy Pink,unisex,adult,,,,,,"* **Image 1:** Macro shot of 0.31-carat Faint Pinkish Brown Heart-cut diamond against a neutral background.
* **Image 2:** Side view highlighting the cut and faceting of this VS1 clarity diamond.
* **Image 3:** Loose diamond held by precision tweezers, showcasing color and brilliance.",,,false,,,,,,true,0 USD,,Fancy Pink,Investment Grade,Accessible Luxury (Under $5K),Rare Diamond / Collector's Series,,new
2385,0.31ct Fancy Deep Yellow Orange Oval SI2 GIA Diamond,0.31 carats of Fancy Deep Yellow Orange perfection. This diamond in Luxury Setting is a must-have for any luxury collection. Save to your dream jewelry board.,https://colourdiam.com/diamonddetails/Menu/2385,https://www.colourdiam.com/Product/Diamond/2385/still.jpg,1030.40 USD,in stock,,,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Diamond/2385/colour-diam-2385-fancy-vivid-yellow-radiant-si2-0-32ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/2385/colour-diam-2385-fancy-vivid-yellow-radiant-si2-0-32ct-gia-02.jpg,https://colourdiam.com/Product/Diamond/2385/still.jpg",,,,,,,Colour Diam,,2385,Fancy Yellow,unisex,adult,,,,,,"* **Image 1:** Detailed close-up of 0.31 Ct Fancy Deep Yellow Orange Oval diamond surface and facet precision.
* **Image 2:** Diamond positioned under natural light to demonstrate fire and scintillation.
* **Image 3:** Professional grading perspective showing the diamond's proportions and symmetry.",,,false,,,,,,true,0 USD,,Fancy Yellow,Classic Solitaire,Accessible Luxury (Under $5K),Investment Grade Diamonds,,new
333,0.31ct Fancy Deep Orangy Pink Pear Diamond GIA,Dazzle in sunshine with 0.31 Ct Fancy Deep Orangy Pink Diamond in Luxury Setting. GIA certified. Pin for later!,https://colourdiam.com/diamonddetails/Menu/333,https://www.colourdiam.com/Product/Diamond/333/still.jpg,14720.00 USD,in stock,,,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Diamond/333/still-DESKTOP-PIMJ1E7.jpg,https://colourdiam.com/Product/Diamond/333/still.jpg,https://colourdiam.com/Product/Certificate/jpg%20cetificate/333.jpg",,,,,,,Colour Diam,,333,Fancy Pink,unisex,adult,,,,,,"* **Image 1:** Macro shot of 0.31-carat Fancy Deep Orangy Pink Pear-cut diamond against a neutral background.
* **Image 2:** Side view highlighting the cut and faceting of this I3 clarity diamond.
* **Image 3:** Loose diamond held by precision tweezers, showcasing color and brilliance.",,,false,,,,,,true,0 USD,,Fancy Pink,Classic Solitaire,Luxury ($10K - $50K),Private Collection,,new
2992,0.31ct Fancy Brownish Purplish Pink Radiant GIA Diamond,Dazzle in sunshine with 0.31 Ct Fancy Brownish Purplish Pink Diamond in Luxury Setting. GIA certified. Pin for later!,https://colourdiam.com/diamonddetails/Menu/2992,https://www.colourdiam.com/Product/Diamond/2992/still.jpg,294.40 USD,in stock,,,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Diamond/2992/bA1.jpg,https://colourdiam.com/Product/Diamond/2992/bA2.jpg,https://colourdiam.com/Product/Diamond/2992/bA3.jpg,https://colourdiam.com/Product/Diamond/2992/bA4.jpg,https://colourdiam.com/Product/Diamond/2992/still.jpg",,,,,,,Colour Diam,,2992,Fancy Pink,unisex,adult,,,,,,"* **Image 1:** Detailed close-up of 0.31 Ct Fancy Brownish Purplish Pink Radiant diamond surface and facet precision.
* **Image 2:** Diamond positioned under natural light to demonstrate fire and scintillation.
* **Image 3:** Professional grading perspective showing the diamond's proportions and symmetry.",,,false,,,,,,true,0 USD,,Fancy Pink,Designer Setting,Accessible Luxury (Under $5K),Rare Diamond / Collector's Series,,new
2056,0.31ct Fancy Intense Purplish Pink Diamond,0.31 carats of Fancy Intense Purplish Pink perfection. This diamond in Luxury Setting is a must-have for any luxury collection. Save to your dream jewelry board.,https://colourdiam.com/diamonddetails/Menu/2056,https://www.colourdiam.com/Product/Diamond/2056/still.jpg,11764.50 USD,in stock,,,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Diamond/2056/colour-diam-2056-fancy-intense-purplish-pink-round-measurements-4-31-x-4-34-x-2-67-0-31ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/2056/colour-diam-2056-fancy-intense-purplish-pink-round-measurements-4-31-x-4-34-x-2-67-0-31ct-gia-02.jpg,https://colourdiam.com/Product/Diamond/2056/colour-diam-2056-fancy-intense-purplish-pink-round-measurements-4-31-x-4-34-x-2-67-0-31ct-gia-03.jpg,https://colourdiam.com/Product/Diamond/2056/colour-diam-2056-fancy-intense-purplish-pink-round-measurements-4-31-x-4-34-x-2-67-0-31ct-gia-04.jpg,https://colourdiam.com/Product/Diamond/2056/colour-diam-2056-fancy-intense-purplish-pink-round-measurements-4-31-x-4-34-x-2-67-0-31ct-gia-05.jpg,https://colourdiam.com/Product/Diamond/2056/colour-diam-2056-fancy-intense-purplish-pink-round-measurements-4-31-x-4-34-x-2-67-0-31ct-gia-06.jpg,https://colourdiam.com/Product/Diamond/2056/colour-diam-2056-fancy-intense-purplish-pink-round-measurements-4-31-x-4-34-x-2-67-0-31ct-gia-07.jpg,https://colourdiam.com/Product/Diamond/2056/colour-diam-2056-fancy-intense-purplish-pink-round-measurements-4-31-x-4-34-x-2-67-0-31ct-gia-08.jpg,https://colourdiam.com/Product/Diamond/2056/colour-diam-2056-fancy-intense-purplish-pink-round-measurements-4-31-x-4-34-x-2-67-0-31ct-gia-09.jpg,https://colourdiam.com/Product/Diamond/2056/still.jpg,https://colourdiam.com/Product/Certificate/jpg%20cetificate/2056.jpg",,,,,,,Colour Diam,,2056,Fancy Pink,unisex,adult,,,,,,"* **Image 1:** Detailed close-up of 0.31 Ct Fancy Intense Purplish Pink Round diamond surface and facet precision.
* **Image 2:** Diamond positioned under natural light to demonstrate fire and scintillation.
* **Image 3:** Professional grading perspective showing the diamond's proportions and symmetry.",,,false,,,,,,true,0 USD,,Fancy Pink,Designer Setting,Luxury ($10K - $50K),Investment Grade Diamonds,,new
1464,0.30ct Faint Yellow Green VS2 Round Diamond GIA,Dazzle in sunshine with 0.3 Ct Faint Yellow Green Diamond in Luxury Setting. GIA certified. Pin for later!,https://colourdiam.com/diamonddetails/Menu/1464,https://www.colourdiam.com/Product/Diamond/1464/still.jpg,1604.25 USD,in stock,,,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Diamond/1464/colour-diam-1464-fancy-brownish-purplish-pink-radiant-i2-0-31ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/1464/colour-diam-1464-fancy-brownish-purplish-pink-radiant-i2-0-31ct-gia-02.jpg,https://colourdiam.com/Product/Diamond/1464/colour-diam-1464-fancy-brownish-purplish-pink-radiant-i2-0-31ct-gia-03.jpg,https://colourdiam.com/Product/Diamond/1464/colour-diam-1464-fancy-brownish-purplish-pink-radiant-i2-0-31ct-gia-04.jpg,https://colourdiam.com/Product/Diamond/1464/colour-diam-1464-fancy-brownish-purplish-pink-radiant-i2-0-31ct-gia-05.jpg,https://colourdiam.com/Product/Diamond/1464/colour-diam-1464-fancy-brownish-purplish-pink-radiant-i2-0-31ct-gia-06.jpg,https://colourdiam.com/Product/Diamond/1464/colour-diam-1464-fancy-brownish-purplish-pink-radiant-i2-0-31ct-gia-07.jpg,https://colourdiam.com/Product/Diamond/1464/colour-diam-1464-fancy-brownish-purplish-pink-radiant-i2-0-31ct-gia-08.jpg,https://colourdiam.com/Product/Diamond/1464/colour-diam-1464-fancy-brownish-purplish-pink-radiant-i2-0-31ct-gia-09.jpg,https://colourdiam.com/Product/Diamond/1464/still.jpg",,,,,,,Colour Diam,,1464,Fancy Yellow,unisex,adult,,,,,,"* **Image 1:** Macro shot of 0.3-carat Faint Yellow Green Round-cut diamond against a neutral background.
* **Image 2:** Side view highlighting the cut and faceting of this VS2 clarity diamond.
* **Image 3:** Loose diamond held by precision tweezers, showcasing color and brilliance.",,,false,,,,,,true,0 USD,,Fancy Yellow,Classic Solitaire,Accessible Luxury (Under $5K),Investment Grade Diamonds,,new
5787,0.30ct Faint Pinkish Brown Marquise Diamond SI1 GIA,Dazzle in sunshine with 0.3 Ct Faint Pinkish Brown Diamond in Luxury Setting. GIA certified. Pin for later!,https://colourdiam.com/diamonddetails/Menu/5787,https://www.colourdiam.com/Product/Diamond/5787/still.jpg,6595.25 USD,in stock,,,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Diamond/5787/bA10.jpg,https://colourdiam.com/Product/Diamond/5787/bA11.jpg,https://colourdiam.com/Product/Diamond/5787/bA12.jpg,https://colourdiam.com/Product/Diamond/5787/bA5.jpg,https://colourdiam.com/Product/Diamond/5787/bA6.jpg,https://colourdiam.com/Product/Diamond/5787/bA7.jpg,https://colourdiam.com/Product/Diamond/5787/bA8.jpg,https://colourdiam.com/Product/Diamond/5787/bA9.jpg,https://colourdiam.com/Product/Diamond/5787/still.jpg",,,,,,,Colour Diam,,5787,Fancy Pink,unisex,adult,,,,,,"* **Image 1:** Macro shot of 0.3-carat Faint Pinkish Brown Marquise-cut diamond against a neutral background.
* **Image 2:** Side view highlighting the cut and faceting of this SI1 clarity diamond.
* **Image 3:** Loose diamond held by precision tweezers, showcasing color and brilliance.",,,false,,,,,,true,0 USD,,Fancy Pink,Classic Solitaire,Accessible Luxury (Under $5K),Investment Grade Diamonds,,new
6072,0.30ct Pear Very Light Green Yellow SI1 GIA Diamond,0.3 carats of Very Light Green Yellow perfection. This diamond in Luxury Setting is a must-have for any luxury collection. Save to your dream jewelry board.,https://colourdiam.com/diamonddetails/Menu/6072,https://www.colourdiam.com/Product/Diamond/6072/still.jpg,891.25 USD,in stock,,,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Diamond/6072/bA25.jpg,https://colourdiam.com/Product/Diamond/6072/bA26.jpg,https://colourdiam.com/Product/Diamond/6072/bA27.jpg,https://colourdiam.com/Product/Diamond/6072/bA28.jpg,https://colourdiam.com/Product/Diamond/6072/still.jpg",,,,,,,Colour Diam,,6072,Fancy Yellow,unisex,adult,,,,,,"* **Image 1:** Macro shot of 0.3-carat Very Light Green Yellow Pear-cut diamond against a neutral background.
* **Image 2:** Side view highlighting the cut and faceting of this SI1 clarity diamond.
* **Image 3:** Loose diamond held by precision tweezers, showcasing color and brilliance.",,,false,,,,,,true,0 USD,,Fancy Yellow,Investment Grade,Accessible Luxury (Under $5K),Investment Grade Diamonds,,new
6404,0.30ct Fancy Vivid Yellowish Orange Cushion Diamond GIA,Dazzle in sunshine with 0.3 Ct Fancy Vivid Yellowish Orange Diamond in Luxury Setting. GIA certified. Pin for later!,https://colourdiam.com/diamonddetails/Menu/6404,https://www.colourdiam.com/Product/Diamond/6404/still.jpg,891.25 USD,in stock,,,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Diamond/6404/bA49.jpg,https://colourdiam.com/Product/Diamond/6404/bA50.jpg,https://colourdiam.com/Product/Diamond/6404/bA51.jpg,https://colourdiam.com/Product/Diamond/6404/bA52.jpg,https://colourdiam.com/Product/Diamond/6404/still.jpg",,,,,,,Colour Diam,,6404,Fancy Yellow,unisex,adult,,,,,,"* **Image 1:** Detailed close-up of 0.3 Ct Fancy Vivid Yellowish Orange Cushion diamond surface and facet precision.
* **Image 2:** Diamond positioned under natural light to demonstrate fire and scintillation.
* **Image 3:** Professional grading perspective showing the diamond's proportions and symmetry.",,,false,,,,,,true,0 USD,,Fancy Yellow,Designer Setting,Accessible Luxury (Under $5K),Rare Diamond / Collector's Series,,new
5771,0.30ct L VS2 Pear GIA Natural Diamond,0.3 carats of L perfection. This diamond in Luxury Setting is a must-have for any luxury collection. Save to your dream jewelry board.,https://colourdiam.com/diamonddetails/Menu/5771,https://www.colourdiam.com/Product/Diamond/5771/still.jpg,641.70 USD,in stock,,,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Diamond/5771/bA1.jpg,https://colourdiam.com/Product/Diamond/5771/bA2.jpg,https://colourdiam.com/Product/Diamond/5771/bA3.jpg,https://colourdiam.com/Product/Diamond/5771/bA4.jpg,https://colourdiam.com/Product/Diamond/5771/still.jpg",,,,,,,Colour Diam,,5771,Natural Diamond,unisex,adult,,,,,,"* **Image 1:** Macro shot of 0.3-carat L Pear-cut diamond against a neutral background.
* **Image 2:** Side view highlighting the cut and faceting of this VS2 clarity diamond.
* **Image 3:** Loose diamond held by precision tweezers, showcasing color and brilliance.",,,false,,,,,,true,0 USD,,Natural Diamond,Designer Setting,Accessible Luxury (Under $5K),Rare Diamond / Collector's Series,,new
3746,0.30ct Q-R VS2 Round Natural Diamond,Dazzle in sunshine with 0.3 Ct Q-R Diamond in Luxury Setting. GIA certified. Pin for later!,https://colourdiam.com/diamonddetails/Menu/3746,https://www.colourdiam.com/Product/Diamond/3746/still.jpg,1069.50 USD,in stock,,,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Diamond/3746/bA37.jpg,https://colourdiam.com/Product/Diamond/3746/bA38.jpg,https://colourdiam.com/Product/Diamond/3746/bA39.jpg,https://colourdiam.com/Product/Diamond/3746/bA40.jpg,https://colourdiam.com/Product/Diamond/3746/still.jpg,https://colourdiam.com/Product/Certificate/jpg%20cetificate/3746.jpg",,,,,,,Colour Diam,,3746,Fancy Colour,unisex,adult,,,,,,"* **Image 1:** Macro shot of 0.3-carat Q-R Round-cut diamond against a neutral background.
* **Image 2:** Side view highlighting the cut and faceting of this VS2 clarity diamond.
* **Image 3:** Loose diamond held by precision tweezers, showcasing color and brilliance.",,,false,,,,,,true,0 USD,,Fancy Colour,Classic Solitaire,Accessible Luxury (Under $5K),Investment Grade Diamonds,,new
5522,0.30ct D IF Round GIA Natural Diamond,Dazzle in sunshine with 0.3 Ct D Diamond in Luxury Setting. GIA certified. Pin for later!,https://colourdiam.com/diamonddetails/Menu/5522,https://www.colourdiam.com/Product/Diamond/5522/still.jpg,17825.00 USD,in stock,,,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Diamond/5522/bA13.jpg,https://colourdiam.com/Product/Diamond/5522/bA14.jpg,https://colourdiam.com/Product/Diamond/5522/bA15.jpg,https://colourdiam.com/Product/Diamond/5522/bA16.jpg,https://colourdiam.com/Product/Diamond/5522/still.jpg,https://colourdiam.com/Product/Certificate/jpg%20cetificate/5522.jpg",,,,,,,Colour Diam,,5522,Natural Diamond,unisex,adult,,,,,,"* **Image 1:** Macro shot of 0.3-carat D Round-cut diamond against a neutral background.
* **Image 2:** Side view highlighting the cut and faceting of this IF clarity diamond.
* **Image 3:** Loose diamond held by precision tweezers, showcasing color and brilliance.",,,false,,,,,,true,0 USD,,Natural Diamond,Investment Grade,Accessible Luxury (Under $5K),Rare Diamond / Collector's Series,,new
7153,0.30ct Fancy Brownish Purple Pink SI1 Heart Diamond,0.3 carats of Fancy Brownish Purple Pink perfection. This diamond in Luxury Setting is a must-have for any luxury collection. Save to your dream jewelry board.,https://colourdiam.com/diamonddetails/Menu/7153,https://www.colourdiam.com/Product/Diamond/7153/still.jpg,2760.00 USD,in stock,,,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Diamond/7153/bA1.jpg,https://colourdiam.com/Product/Diamond/7153/bA10.jpg,https://colourdiam.com/Product/Diamond/7153/bA11.jpg,https://colourdiam.com/Product/Diamond/7153/bA12.jpg,https://colourdiam.com/Product/Diamond/7153/bA2.jpg,https://colourdiam.com/Product/Diamond/7153/bA3.jpg,https://colourdiam.com/Product/Diamond/7153/bA4.jpg,https://colourdiam.com/Product/Diamond/7153/bA9.jpg,https://colourdiam.com/Product/Diamond/7153/colour-diam-7153-fancy-brownish-purple-pink-heart-si1-0-3ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/7153/colour-diam-7153-fancy-brownish-purple-pink-heart-si1-0-3ct-gia-02.jpg,https://colourdiam.com/Product/Diamond/7153/colour-diam-7153-fancy-brownish-purple-pink-heart-si1-0-3ct-gia-03.jpg,https://colourdiam.com/Product/Diamond/7153/colour-diam-7153-fancy-brownish-purple-pink-heart-si1-0-3ct-gia-04.jpg,https://colourdiam.com/Product/Diamond/7153/colour-diam-7153-fancy-brownish-purple-pink-heart-si1-0-3ct-gia-05.jpg,https://colourdiam.com/Product/Diamond/7153/colour-diam-7153-fancy-brownish-purple-pink-heart-si1-0-3ct-gia-06.jpg,https://colourdiam.com/Product/Diamond/7153/colour-diam-7153-fancy-brownish-purple-pink-heart-si1-0-3ct-gia-07.jpg,https://colourdiam.com/Product/Diamond/7153/colour-diam-7153-fancy-brownish-purple-pink-heart-si1-0-3ct-gia-08.jpg,https://colourdiam.com/Product/Diamond/7153/colour-diam-7153-fancy-brownish-purple-pink-heart-si1-0-3ct-gia-09.jpg,https://colourdiam.com/Product/Diamond/7153/still.jpg",,,,,,,Colour Diam,,7153,Fancy Pink,unisex,adult,,,,,,"* **Image 1:** Macro shot of 0.3-carat Fancy Brownish Purple Pink Heart-cut diamond against a neutral background.
* **Image 2:** Side view highlighting the cut and faceting of this SI1 clarity diamond.
* **Image 3:** Loose diamond held by precision tweezers, showcasing color and brilliance.",,,false,,,,,,true,0 USD,,Fancy Pink,Bespoke Ready,Accessible Luxury (Under $5K),Private Collection,,new
2557,0.30ct Fancy Brown Pink Cushion Diamond GIA,0.3 carats of Fancy Brown Pink perfection. This diamond in Luxury Setting is a must-have for any luxury collection. Save to your dream jewelry board.,https://colourdiam.com/diamonddetails/Menu/2557,https://www.colourdiam.com/Product/Diamond/2557/still.jpg,1035.00 USD,in stock,,,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Diamond/2557/colour-diam-2557-fancy-brown-pink-cushion-measurements-4-15-x-4-13-x-2-43-0-3ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/2557/colour-diam-2557-fancy-brown-pink-cushion-measurements-4-15-x-4-13-x-2-43-0-3ct-gia-02.jpg,https://colourdiam.com/Product/Diamond/2557/colour-diam-2557-fancy-brown-pink-cushion-measurements-4-15-x-4-13-x-2-43-0-3ct-gia-03.jpg,https://colourdiam.com/Product/Diamond/2557/colour-diam-2557-fancy-brown-pink-cushion-measurements-4-15-x-4-13-x-2-43-0-3ct-gia-04.jpg,https://colourdiam.com/Product/Diamond/2557/colour-diam-2557-fancy-brown-pink-cushion-measurements-4-15-x-4-13-x-2-43-0-3ct-gia-05.jpg,https://colourdiam.com/Product/Diamond/2557/colour-diam-2557-fancy-brown-pink-cushion-measurements-4-15-x-4-13-x-2-43-0-3ct-gia-06.jpg,https://colourdiam.com/Product/Diamond/2557/colour-diam-2557-fancy-brown-pink-cushion-measurements-4-15-x-4-13-x-2-43-0-3ct-gia-07.jpg,https://colourdiam.com/Product/Diamond/2557/colour-diam-2557-fancy-brown-pink-cushion-measurements-4-15-x-4-13-x-2-43-0-3ct-gia-08.jpg,https://colourdiam.com/Product/Diamond/2557/colour-diam-2557-fancy-brown-pink-cushion-measurements-4-15-x-4-13-x-2-43-0-3ct-gia-09.jpg,https://colourdiam.com/Product/Diamond/2557/still.jpg",,,,,,,Colour Diam,,2557,Fancy Pink,unisex,adult,,,,,,"* **Image 1:** Macro shot of 0.3-carat Fancy Brown Pink Cushion-cut diamond against a neutral background.
* **Image 2:** Side view highlighting the cut and faceting of this Measurements - 4.15 x 4.13 x 2.43 clarity diamond.
* **Image 3:** Loose diamond held by precision tweezers, showcasing color and brilliance.",,,false,,,,,,true,0 USD,,Fancy Pink,Bespoke Ready,Accessible Luxury (Under $5K),Investment Grade Diamonds,,new
